0.003623962402,-0.003623962402
-7.43827492,-1.446207166
1.667192318,4.047769234
0.003623962402,-0.003623962402
-7.43827492,-1.446207166
1.667192318,4.047769234
0.003623962402,-0.003623962402
-7.43827492,-1.446207166
1.667192318,4.047769234
333.1139749,318.6754338
328.5743646,299.8224074
319.2145395,282.3168009
305.1129846,268.4742335
287.6624852,258.7342516
268.3842698,253.7657554
249.8889793,259.7141506
239.8442255,276.6315891
223.0645748,285.2761611
210.1944485,271.4762374
214.9613381,252.5648193
228.3585528,237.8757075
247.1554111,231.6538146
267.0904104,230.2762627
286.8865331,227.6213277
306.4500594,223.6885309
326.1434271,225.2655242
345.264344,231.1084584
364.3468088,237.0481337
383.0086494,244.2567853
400.5357621,253.8564507
415.8855213,266.5869668
420.2239755,283.5490831
411.3772472,301.2628529
393.9360154,309.9713767
374.3824546,310.3549325
355.8355854,304.3621148
341.0991248,317.481329
376.7376994,289.8912963
372.3245518,273.0448396
356.2588015,261.2670353
338.2387213,252.6423224
319.0072156,247.5144632
322.7926185,259.3869176
337.1748143,273.2109235
348.841015,289.4523033
365.9034357,295.3475988
215.9121085,486.4766308
196.5104882,481.9438926
195.4080684,465.7709549
206.1938008,449.2106263
211.5858546,430.0012049
216.2802644,410.6302551
222.7026855,391.6974133
228.8733582,372.7273276
233.5583106,353.3044017
239.8335027,334.4402465
240.4820724,321.8847825
228.2323132,327.3140126
241.5962943,312.7210699
258.4672315,311.4332067
277.0125845,316.5259101
295.3175946,324.257965
308.4329942,338.1652136
297.7148977,332.6360589
281.3904128,336.938863
269.272076,352.365334
284.0099148,363.4476976
290.9611033,380.7768852
286.0090396,400.1153088
276.5473263,417.6189743
260.2292974,428.6275307
243.8618841,436.312119
237.9739162,455.3044898
227.798068,472.4713629
217.408497,486.8802895
102.9808405,181.1875243
112.6832008,198.6676855
122.3482539,216.1818032
132.8340966,233.1973347
144.572367,249.3879728
156.7754389,265.2482159
159.1576001,281.0962769
146.7171242,296.7689562
133.1954055,311.4812751
119.5484355,326.1123339
105.6663719,340.4900723
89.48749958,352.0972603
73.97407342,357.909328
93.16927732,352.3757555
112.9972688,349.9661906
132.9576297,350.9868519
152.6921655,354.1780031
172.0709209,359.025356
190.8901556,365.8179264
209.351539,373.4749549
227.5469629,381.792485
245.4614755,390.7061922
263.0198953,400.257236
280.0798905,410.6895775
411.741946,383.3208412
407.8671896,363.7351893
401.5473961,344.7664926
392.5695412,326.9361525
377.5922215,313.741761
361.0766591,302.495503
343.3212132,293.2911393
324.9621432,285.3420733
306.7795026,277.0379826
288.502619,268.9143084
269.8681577,261.6442925
251.1081604,254.7401708
232.3939616,247.6800254
213.930868,240.0030503
195.9022348,231.3381874
229.7833289,484.465414
243.4593592,470.0212256
255.1560753,453.7957183
268.8275108,439.2576583
284.0785358,426.3287236
298.8748039,425.938685
314.406194,438.5083084
332.5505944,446.5210422
352.412997,445.5391499
371.6279834,440.0493918
389.9775493,432.1087804
404.4215103,418.6948597
410.2287767,399.6521302
416.3128455,383.5062157
436.3064274,382.8118626
456.2893312,382.2181856
476.1712836,380.2187317
494.9738707,373.5066504
511.8237728,362.8169367
524.9003073,347.7930605
533.5761743,329.8389613
538.0395636,310.366685
